TRoll,TPitch, mavlink_attitude_t.roll, mavlink_attitude_t.pitch, mavlink_attitude_t.yaw, mavlink_attitude_t.rollspeed, mavlink_attitude_t.pitchspeed, mavlink_attitude_t.yawspeed, mavlink_ahrs_t.omegaIx, mavlink_ahrs_t.omegaIy, mavlink_ahrs_t.omegaIz, mavlink_ahrs_t.error_rp, mavlink_ahrs_t.error_yaw, mavlink_ekf_status_report_t.velocity_variance, mavlink_ekf_status_report_t.pos_horiz_variance, mavlink_ekf_status_report_t.pos_vert_variance, mavlink_ekf_status_report_t.compass_variance, mavlink_ekf_status_report_t.terrain_alt_variance, mavlink_ekf_status_report_t.airspeed_variance
0.3156176,1.758186,0.005517677,0.03069443,2.882637,0.00097801,0.000824755,-0.001024162,-0.000243573,-0.000536521,-0.001444344,0.01540657,0.05437427,0.01285847,0.02092121,0.01486802,0.04382032,0,0
0.3156176,1.758186,0.005517677,0.03069443,2.882637,0.00097801,0.000824755,-0.001024162,-0.000243573,-0.000536521,-0.001444344,0.01540657,0.05437427,0.01285847,0.02092121,0.01486802,0.04382032,0,0
0.3156176,1.758186,0.005517677,0.03069443,2.882637,0.00097801,0.000824755,-0.001024162,-0.000243573,-0.000536521,-0.001444344,0.01540657,0.05437427,0.01285847,0.02092121,0.01486802,0.04382032,0,0
0.3156176,1.758186,0.005517677,0.03069443,2.882637,0.00097801,0.000824755,-0.001024162,-0.000243573,-0.000536521,-0.001444344,0.01540657,0.05437427,0.01285847,0.02092121,0.01486802,0.04382032,0,0
0.3156176,1.758186,0.005517677,0.03069443,2.882637,0.00097801,0.000824755,-0.001024162,-0.000245656,-0.000539507,-0.00145584,0.01576856,0.03993968,0.01285847,0.02092121,0.01486802,0.04382032,0,0
0.3156176,1.758186,0.005517677,0.03069443,2.882637,0.00097801,0.000824755,-0.001024162,-0.000245656,-0.000539507,-0.00145584,0.01576856,0.03993968,0.01566514,0.0174151,0.008251551,0.03610219,0,0
0.3156176,1.758186,0.005455858,0.03067096,2.881734,0.00032366,-0.000144766,-0.002718024,-0.000245656,-0.000539507,-0.00145584,0.01576856,0.03993968,0.01566514,0.0174151,0.008251551,0.03610219,0,0
0.3156176,1.758186,0.005455858,0.03067096,2.881734,0.00032366,-0.000144766,-0.002718024,-0.000245656,-0.000539507,-0.00145584,0.01576856,0.03993968,0.01566514,0.0174151,0.008251551,0.03610219,0,0
0.3156176,1.758186,0.005455858,0.03067096,2.881734,0.00032366,-0.000144766,-0.002718024,-0.000245656,-0.000539507,-0.00145584,0.01576856,0.03993968,0.01566514,0.0174151,0.008251551,0.03610219,0,0
0.3156176,1.758186,0.005455858,0.03067096,2.881734,0.00032366,-0.000144766,-0.002718024,-0.000245656,-0.000539507,-0.00145584,0.01576856,0.03993968,0.01566514,0.0174151,0.008251551,0.03610219,0,0
